id,Predicted
27,.tyGDhsInzaRbidrkamhbizhntInbAthlzmoRivakhtivWOvhjamhlhkoRhinavhlDenhlshcsstEdpRhfeShnzpiRIhd.
28,.DIofrizhnbRil?hndifenskhntRyvdbysAnthfEzinvesmhntbAGkrzsAlhmhnbRhDrz!hndgOldmhntsaks.piRIhd.
29,.mykRhbyalhjIizDhsthdIhvoRghnizhmzDhtkAnatbIsInbyDhnEkhd@y.
30,.sOitsolveRIpRitIpiRIhd.
31,.DEbIgAnthbildbOtsWiTDhsEmmhtiRIhlzDE?UzdfrpoRIhs.
32,.WeDrhmeRikhnizEbhlthRIgEnitsAjWhltipenlaRjlIanDIhbilhtizhvmistroRmhnAntHizstA!.
33,.Dhkrint?rzhlatmhnhvTRIpYntsevhnbil?hndalrzWudbIinkRIstbyfyvHhndrdmil?hndalrzhndrizshplhmAnchlbhjitRIkWestolsOsenttikaGgRhs?estrdE.
34,.DhpRamhstthfytimflEShndiznytpRhvydhkRytiRIhndbyWictUhsesDhfedzprfoRmhnts.
35,.jOabI+mAvrkOnrvDAnifelzmyAmIdalfhnzdidHizpaRtbyOphniGhn?UstEtIhmDizlaRjIWiTpRyvhtfhndz.
36,.DhkAmpEnHhsWhnsevRhlkRIEtiphWoRdsinsDhpRadhktWhsintRhd?UstinaktObrnyntInEtIsikspiRIhd.
37,.DEkhnolsOSOHwDhSEphndsyzhvkhnthnhntsAndOSinzHAvcEnjdOvrtym.
38,.SIgathSakHIsezbhtDhbigOSakWhznatanDhjab..
39,.dhbhlkWOtDIinsrthnttIlilHhzinkRIstbysemRhlWoRdrzhvmynhtUkamhdhbhlkWOtsedI?UesbAGkrHiRpiRIhd!.
40,.!dhbhlkWOtHAlkhvDhstAdikbidRIshbmithdfyvmhntshkObIkhmpeRthgensthbidDAtHAzbinRIfyndOvrhfyvHyfhnmhnTpiRIhd.kWesmaRk.dhbhlkWOt.
41,.DhsOShldemhkRAtipaRtIzviktrIinDhstEtilekShninsleSbigHyfhnHOlstynshndEWhzWhnhvDhbighstinmenI?rzpiRIhd.
42,.htAGkrizhSipdizyndthkeRIlaRjval?UmzhvYloRhDrlikWhdk.
43,.pRyvhtfRIskUlz!rfoRmdbOinpuRnEbrHudzAndinmidhlklAskhm?UnhtIz.
44,.WiDhnerzhvizdeT!WrkiGnklAspRhcesrzfildDhstRItshvkWYmIhtslhmzhnbilijhz.
45,.!jIemEsIhvRIshnlIstaRiDhkRUsEdthprsWEdjIemdIlrztistiRkhsthmrzindhSoRtrtrmlehnzpiRIhd!.
46,.DhstakWicizgEndTrIfhvprsentsOfaRDis?iRklOzdAtfiftIfoRdolrzhndsevhnIfyvsentsinbigboRdtREdiG?esrE.
47,.DhsydzTIntishpEtidcaRjizkamhhDrfAktrzkhmbyndthHrtjIemzfoRTHyfhnkWoRtrhndfulHyfhn?iRRizhlts.piRIhd!.
48,.ifmistrREghnWhntsesdIythbIhlAstiGlekisIhfsAdministREShnkamhitWubIneshseRIthstakbildinanDhshpoRtDhtaRedIhksispiRIhd!.
49,.kWOdiGdiplhnAtikhndiznhssrshzhnzyrDhnUzpiprRipoRthdDhtTRISipmhntshfWephnzryvdADhbEstlAst?iR+.
50,.htAGkrizhSipdizyndthkeRIlaRjval?UmzhvYloRhDrlikWhdkaRgO@.
51,.foRDhfrTttymin?rzDhRiphblikhnzolsOkApcrdbOTHwshzhvakakhn.
52,.DhmrstEtIzAndbIemdhbhl?UpROgRAmzmaRkDhfrDrspRethvhnsentivzthotOmEkrzfU?UZUhlIHAvstEthWEfrmRIbEtsindiskwnts.
53,.bat@maktrzbilIvthkhmphnIHAzhkRedhbilitIpRablhmAftritsiks?UhsOSIEShnRivRItElrjiIsIpenIkhmphnIWic~enditlAkh!.
54,.hmhnDIiSUzinDhdisp?UtrWEjizkamhsebkantRAktiG.AndWrkWrlzpiRIhd.
55,.inDhmhnimaRkitbREtsandDhtReZrIzlithstTRUmhnThdsiksmhnbilztiklynthlytlI!.
56,.nwDhREtiGzAvshGksOlO@DAtitmhst?UzalOphnAdtymnekskoRtrfrmEk.gudz.piRIhd.
57,.HwhzitfErtUprtektDIatOWrkrnditRYtAndDeRfoRREjDhpRyshvhn?UkaRfrDhdyinthpItRt.
58,.dRekshWh@UplEssAlmhn.AzinvestmhntbEkrtURvkOkamhWiciztRyGtURIkhnstRhktdetAftrElevRijdfyHyfhn@wt!piRIhd!.
59,.DeRIshmkazfrapthmizhm!.
60,.fhlashfrzhvejhkEShnofhndifrinDeRv?UzanDhnEcrhvnalhj.
61,.itWhzWhnTiGWiDAnGkhmindydwnhfyddhbhlkWOtkhntRIzWhntisiksdhbhlkWOtbyDeRAkShnhldEmzfriRanHyfhnkantRhv?UrzpiRIhd.
62,.DhjYnkhmiShn!bEstinShkagO.izlonhvDhmOspaRrbhlinsikRutivgRUpshnolHelpid!.
63,.bhtitkWiklIbIkEmpliRrDAtitWhznOmhsstEk.AndnOREdr.
64,.kimdE~hG@HAzRIjektidHizRyvhlzofrhvDhpaRtIpRezidhnsI!AndhsIn?rphziShn~inREkim?hGsAmghvrmhntpiRIhd.
65,.mistrbuSkinRipoRthdlIfEvrd~kIpiGDhkhmphnIHelRADrDhnakShniGinhvijhlAsets.
66,.DhkhmphnIzdetWhztWenIsiksprsenthvkAphthlAtDIendhvDhsekhnkoRtr.itstaRgiRESOOizTrdIfyvprsent.
67,.lykDhpIkiGmIdIiznankhvRijhvDIiniShlcynIzstUdhntdemhstREShnztyWantstUhbighsnASnhldElIzHAvfrmhnTsolbhtignoRDhdhmestikstUdnhnRets.
68,.stilkamh-ezstEksceRmhnkamhjEemkendhlkamhizkWiktUiknalijkamh@dhbhlkWOt.DhpEprindhstRIizveRIkhnsrvhtivpiRIhd!.
69,..lAkshzAzbOTWinrzAndlUzrzDis?iRpiRIhd.
70,.WinkhvplItidinyntInEtInynkamhDhplAnthlinkRIsDIaRloGkhpAshtIzDhtphsifiknoRTWestbyTrdIprsentkamhDhkhmphnIsed!piRIhd!.
71,.Dhpap?hlEShnlivzbyHrdiGgOtshndSIboRbytiEi!.
72,.yWantthsIzhmyskRIm.
73,.mIntymkamh@mistrmhkaRdDIizRrplEsiGkI?UnhnhfiShlzkamhinklUdihsjenrhlkwzhlhndshmnigOSIEtrzpiRIhd.
74,.!bal?UmtWhzRelhtUlIlOvTRIHhnrdsikstITRIpYntnynmil?hnSeRzolDOhbhvDhTRIHhnrdTrdIEtl?hnSSeRztREnhtUzdE!.
75,.hndfRAktkamh.DhpRhf?UZhn!AndvrRyhtIhv!mistrHathnzWrk!sImthHAv!gipinDhShRhsoRghnyzrzshmpRablhmzWiTitspRezhntESh.
76,..hmeRhkhnikspReststillIdzkamh@DOkamh@WiTEtIfoRhvDhtapWinHhndrdstoRztEkiGitskaRdpiRIhd!.
77,.ymHhntiGelhfhns.
78,.mistrjOshfWhzpRIvIhslIpRezhdentAndcIfaprEtiGofhsrhvkhm?UnhkEShnzsAlykkoRprEShnhvWaSiGthnkamh@dIsIpiRIhd!.
79,..kAndhditsmhstREzAtlIstfyvTwzhndalrzhnindhvijhWhlkantRhb?UShnzhvhndrtUHhnrdfiftIdalrzindAtlIst.tWenIstEts.
80,.WhttRigrjIRmzn?UzstRAthjIizhnkliR.
81,.dhbhlkWOt.DIinmIdItkhkhnkhnsUmrwtlEzWudbIOnlIhbwttWenIbil?hndalrztitWenIfyvbil?hndalrzkamhAndDOzrsmolnhmbrzinaRikyhmIpiRIhd!dhbhlkWOt.
82,.dhbhlkWOt.itshnhdiSnhldalrfedrhlspendiGAtWudntHAvdinDeRbfoR.kamhdhbhlkWOt.mistrswnbRIsedpiRIhd!.
83,.DishlwzDhSAftticEnjitsleGThnddrekShnezDhkaRWIlzmUvhphnddwn+.
84,..DhstAcUhvlibrtIAnd~elisylhndHaRWiTinDhn?UjrzIWotrznU?oRkbE.
85,.DhstAcUhvlibrtIAndelisylhndzthaRWiTinDhnUjrzIWotrzhvnU?oRkmE~.
86,.DhkwnptIkhndhkthddhklOsrRIHelTindfyRinspekShnhfrhlh!.
87,.DEkhnolsOSOHwDhSEphndsydhkanthnhntshndOShnzHAvcEnjdOvrtym.
88,..mhchvDhgRwndbIfkhnsUmdinDh?UnytidstEtskhmzfrmdeRIkwz.
89,.DIeksHyfhnhtrnIjenRhlHAdtesthfydfrWolhkAtDhtRylhnnU?oRk+piRIhd.
90,.HIintRhdUstDhRytiGhviGgliSintUhkrik?hlhmDAtHAdemfhsyzdlAthn.
91,.inmOskEsiz~hnlI~hf?UaRthfAkts!AndDhfwndEShnzhv.bildiGzkAnbIsIn.
92,.ifsElzgROitislytlIslOrpEtskamhHIsezkamh@DhRizhltizHyrinvhntoRIzhndHyrfynAnsiGkossoRmaRktwnzpiRIhd.
93,.!HInevr@hbtEndEik?uRAkhdemikphziShnrprmhnhntimplYmhnt.
94,.AitskaRhntSeRpRysnoRTIsmaRkitdy?UizhbwtWhnHhnrdtendil?hndalrz.
95,.iklipshzhvDhshnAnd@mUnHAvloGmEdEdIpimpReShnanH?Umhnkynd.
96,.DEaRnthfREdhvlaRjdiskwntrzshcezkEmaRtinDIR?i.
97,.mInWylkamhlAstWIksrjhnYlpRysizHhzbUstDhbRitiSpwndpiRIhd!.
98,.WinDIenrjhindhstRIWhzgROiGkamh!DhlOnzWrHylIpRafhthbhlkamhofhn?IldiGtURTRIpYnts~OvrDhpRymRytpRhd.
99,.mykRhbyalhjIizDhsthdIhvoRghnizhmz.DhtkAnatpIsInbyDhnEkhdy.
100,.OnlItU?rzhgOEtHhnrdeksanimplYIz.ak?hpydTrtInfloRzhvRIYljyhntsnU?oRkskyzgREpr.
101,.DhlIdrShpgADrdAtDhlivr@WhlbIcaRjdWiTDhlAkhvdishplhnd.
102,.foRhdmhnIHizpoRtinhWestjrmhnIsinsDhkhntRIhvbalijdizpRIvIhstWenIfyvprsentWiTHOldiGtAksanintRistpEmhntinnyntInEtIfoR.piRIhd.
103,.cyn@hndrWAndthphlithkhlScilAftrfebRUWeRInyntInEtIsevd!.
104,.HAzpRIvIhslIRipoRtidkamh.mistrtRhmpphzsIkiGthpRrmintbAlIfrmbyiGgOldinnhgitinkoRprEtidzkhsInO@HyfhnHOtelinAtlAniksitI.kamh@m?UcrzI.piRIhd.
105,..inRIshnt?rzSIizpRymeRhlIhfpiRdintelhviZhnfilmzshcezDithlgloRIh@.
106,..HIsednigOSIEShnzWiDhbAGkkamhy?UnhthvWelzfaRgOAmprsAndkhmphnIkamh@aRkhntin?UiGpiRIhd!.
107,.shnsedDhpRablhmzDhtledthDhlosHAvdhbhlkWOtlaRjlIbinRizalvkamh@dhbhlkWOt!hndDAtitRisIhvRekrdbukiGzinitsfoRTkoRtrpiRIhd.
108,.bOTphtROlIhm+AndnAcRhlgAsdhpazitsrskAtrdTRUIstrnOHyO@.
109,.inmOskEshzOnlIEf?UaRthfAktshndDhfwndEShnzhvbildiGzkAnbIsIn.
110,.mistr?UWhlHUHAdbinvyspRezhdenthnde?htIjenRhlkwnshlhvtenhkO@shksIdzmykhlaRWolrHUWizentriGhpRyvhtlapRAktis.
111,.!HIz~hndrDhghndhHOldwnpRysizkamh@dhbhlkWOtsezjeRIjEjAzhnwskIkamhcIfikanhmisfrDhnASnlhssOsIEShnhmAn?hfAkcrzpiRIhd.
112,.sevRhl~hDrkhmphnIzitivAlhpiGDiROnsisthmz!piRIhd!.
113,.hpeRhntlIkamh.DOkamhinvestrsIshvdyl?UinAlhgEnI!piRIhd!.
114,.frhpap?hlEShnWiTlOddeTREtshndnOnetmygREShntrhplEsitselfkamh@DhtOthlfrtilhtIREtnIdztibIhbwttUpYntWhnpiRIhd.
115,.mistryhkOkhlEtmhchvDhblEGfrDhkhnOShShtdwnanfoRhmkamphtiShn!kamh@sphsifiklIjAphnIzotOmEkrzpiRIhd!.
116,.insydizhblAsthvbydhnItinnYzpiRIhd.
117,.AnhlhsolsOkWeShnDhsithvDhkhmphnIzDimpaRkskamhOkamhsEGhtsElhDAtaprEShnkudfalO@piRIhd.
118,.DhmhSighnpROgRAmkAntstaRthntildIintrnhlRevhnIsrvisgRAnsitstAksigDempstAths.
119,.bhtmistrdeglhskRrmhsthnpRhnwnsthtUtnE.
120,..Welkamh@klAskamh!WelkhmthDhf?Ucr!piRIhd!.
121,.tOkIOezminishphlghvrmhntplAnztisethphtImtiHelptsWolbiznishzhplyzsUprkandhkttivitIRIsrcthpRadhks.piRIhd.
122,.infAkt.hnhmbrvrlIinstitUShnzrvTRyvAG.hndpaRttikhzhvDrHylIshksesfhlfhndREziGhfrts.
123,iklipshzhvDhshnrAnmUinHhvloghEdEdIpimpReShnanH?Umhnkynd.
124,.dhbhlkWOt.WITintrdhpiRIhdWr+IkhnamikboRsizaRpRhdUsiGtRhmendistREnzonbiznhs.kamh.dhbhlkWOtsisloRhnshbRyhn.kamhhtAkslabIhst.piRIhd!.
125,.shmkRitiksHAvWondDAtHasthltEkOvrzmEHaRmbAGksAndSudRIskrtnyzsmoRDhnhDrmrjrz.
126,.hnhDrkRitishzhmizDhtgiffhndzplEskriRfoRhnsrvhsAmbAsdrzAthdishdvAnijkhmpeRdWiTphlitiklIhpYntidembAshtrzpiRIhd!.
127,.itshnlykgiDAtmistrbREdIWhlbIEbhlthkhmplItDhpRajektanDhdyiGdEzhvDIAdministREShnDIhfiShlsed!.
128,.AndRIkoRtrindhkEtsDAthkapphthloRDAtSudHAvhlrthdDhkRUt~indpRaprlIsetlApstidhnghlofpiRIhd!.
129,.DhjuRI@olsOfwndDAtklEthnhndrmhzeRIkamhnloHAdbRIcditsfidiSIeREdUtIzbikhzhvselfHyfhndIliG!piRIhd.
130,.WInWylkamhnathsOnhltRydIz?Ues.Hyfhn!jhphntREd!tenShnzdriGtoksWiDREghnDisWIk.piRIhd.
131,.itizWhnhvDIrlIhst~AgRhkhlcrhlvilijhz?etdiskhvrdinswTWestEZh@.
132,.HIizhmEjrfig?rhmhGRytrzHUbREkhWEfrmDIhmeRikhntRhdiShnhvRIliz.
133,.noRTRhpseditizinvesthgEtiGhDrAlhgEShnz.piRIhd.
134,.nOfynhlbhcitdisiZhnzHAvbinmEdAtDhWytHwspiRIhd.
135,.menIeksprtskamh@tUkamh.sEitizhnfeRtikhndemhndintyrbRIdbikhzhvhf?UvyhlhnAnhmhlz.piRIhd!.
136,.fedRhlfhndzDIzhlIkudRImEnAtsevhnhndWhnHAvprsentinkhmiGWIksHIsed!.
137,.WIhksepthnpRinshphlDhtDhtymmEkhmWinWIHAvtiAkt.
138,..bhtgivinDhpRymminhsrzikscRaRghneRIekhnatmikshksesinbREthndkamh.kinmybIWrTinkWyriGWeDhpOlhnmytbenhfitfRhminOhvpROckOlhnhflydTAcrizhmpiRIhd.
139,.DenSIsIzDhpRyztAGtenITRIdalrzpwnd.
140,.hbighpsrindivoRshzizikspektidhmhGstakbROkrzinvesmhntbeGkrzAndtREdrzinDhWEkhvDIaktObrlyntInTkRASanWolstRIt.
141,.dhbhlkWOt.HIRnatRekhmendiGenIfoRmhvRIkApthlizEShnAtDistymkamhAndlIWhlnatDIhpaRtItthenIfoRmhvgRInmElitenItympiRIhddhbhlkWOt.
142,.DhboRdolsOdisydhdhgenstpEiGhtUprsentstak.dividendfrnyntInEtIsevhntsemikOlhn.jenkoRpHAdbinpAiGshcditidenshnsnyntInsikstInynpiRIhd.
143,.DhkhmAndrolsOsedmaskwWhlnantkhntesDhkApcrhvRhpRhvinShlkAphthlmyAfgAnRebhlzpiRIhd!.
144,.pRyshzHAvaRedIRizhnAndinstitUShnhlinvestrzWhlfynddiHaRdtikIpmhnIflOiGinthDhsekhnsekShn.
145,.DEbigAnthbildbOtsWiTDhsEmmhtiRIhlzDE?UzfrpoRthbhlSeltrz~.
146,.sEnlUisnhmbrtUplAnWrkrzHAvbinanstRyksinsaktObrfiT.
147,..itsAl?AnhfiShlsEDAtRmzdisiZhndhgRAnthbwtEsevhnHhnrdsevhnIfyvmil?hndalrgeRhntIhpekspoRtkRedits.WhzpRymeRhlIAtphlitikhlgRADrdinhbAGkiGdisiZhn.
148,.DIolHyfhnoRdhneRIizindeksfelEtImpntTRIkamh@poRWhnpYntWhnprsentkamh@tUWhnTwzhnkamhsiksHhnrdtWenITRIpYntsikspiRIhd!.
149,.DEnOtrdisWelDAtDEkhntin?UthbIAktivinRIlistEkdivelhphntpiRIhd.
150,.jhpAnfylzmoRpAthnzWrldbydDhnenIHhDrkhntRI.
151,.hbjansedHAtbIgAntesthGRgEnanWimhnAndnyntInEtIsevhnkamh@hbAtfoR?rz~AtrtessanbaldiGmAndbgAnpiRIhd.
152,.WhnpRhspRekthfyrzHOkrkoRprEShnkamhinhstREG?hnRilistEkhnsrnDhtoRedI@OnzbI~lpmhntAndbanGdWhtelrstoRzpiRIhd.
153,.bhthndrDhnUzRiftplAnkamhbighniinjAGeRIfhdrhlimplYIzkhncUzdhpuptDeRrtyrmhntsEmiGzinsthkoRbandfhndz.piRIhd!.
154,.bhtIvhnWiThlObREkIvhnpYntimpRUvtkWalhtIhndpRadhkshkseshzdanpItrzhnabvIhslIWrIzAtDhWotrzWhlpaRtbhnIzHizfIt.
155,.misIjbykolzfrmDhpResHIsedHIWenttUAtelneRHizofhs.
156,.bhtitWhlHAvElakmoR.detDAniHAdpRIvIislI.piRIhd!.
157,.indesprEZhnkamh@stoRiztRytUWinbAkShprzWiDaRshplyzkamh@linhnspeRitsdAS!HIvintRAvhkhlfiSpiRIhd.
158,.AninytpiRIhdklEmhnspRrEShn.
159,.jhpAnlhlw?UesbAGkstiaprEtsik?uRtIzUnitsinDhkhntRIhfiShlsed.
160,.bhtmistrtRhdrzletrsedDhtDhmhSInisWhlmevrhksepthfEapphmprImoRHIstAmpItidinthhmneshseRIoRimpRUdhvtAkShn.
161,.h?UeshpIlzkoRtOvrtrndijhjizRUliGDhtDeRWrdhbhlkWOtfestijizhvsegRhgEShndhbhlkWOthnAlhbAmhkalijizin?UnhvrshtIzpiRIhd.
162,.milteRIpalhsIWhztikIpDhtRAlrRwtsOphnhndprtektDhsethldeRIhz!.
163,..ithzDhsmytIShnfRIWhntlIfimrdAnkhnsisthtlIdistoRtidbyAdbikhtshDhlAstikigzek?htivpwrpiRIhd.
164,.maRvingrsthnkamhDIhtrnIfO@!michlAntokamhsedizklyhnthnyzDIAlhgEShnzinDIesIsIzss.piRId.
165,.DhsAndinIstistilnwvshpoRthdmhchvDhkhntRIkamhDhDhWoRAndhROindikanhmIHAviROdidDeRpap?hleRitIpiRIhd.
166,.DhfImElpRhdUsiz~Elitr@hvtUthfoR?hGinOvembrAnddisembr.
167,.kukhkOlhsetitspROfoRmhdetWudbIRIdUsttUhbwtnynprsent!hvtOthlkAphthl@.
168,.DIannyjiRhndetmistrtRefgaRnsezlimzDhpRaspekthvtrniGlAtnhmeRikhnkhntRIzdetindhsik?uRhtIz.
169,.pRhdisrmpRyshzfelziROpYntTRIprsenthnddisembrkamhindhkEtiGinflEShnDemEnz~hndrkhntROlpiRIhd.
170,.pRysizhvaRtIRizhn!hndinstitUShnhlinvestrzWhlfynAHaRtikIpmhnIflOiGinthDhsekhnsekShnpiRIhd.
171,.bEshmtymzSwdhkRostDifIgl!kOlhndUkHIplEWiDbEgRUmT.kWischnmaRk.
172,.hDrAnhlhstssEDAtmedikhlRIHAvstaksolsOHAvbhnHrtbikhzDEHAvbhnikWEtidWiTtRhbhldnrsiGHOmkhmphnIz.
173,.paltiShztRhdiShnhlIthvpudgEmzhvcikhnbeRitymDhnASnhldetHAzpuSthphgenstDhlejhslEtidsIliG.
174,.DhfedzmEkiGevRIefrttikIphpfedfhndz!hnd.Ethnd@WhnkoRtrprsent.
175,.HAnROl!dintnEmhshkseshsi.
176,.infAktkamhmistrmAzlhnkamhDhdemhkRAtikpOlhtEkrkamhsezkamhdhbhlkWOt!mistrpiRIhd.
177,.Dishlwz+DhSAfticEj~itslend.AnddyRekShn!AzDhkaRWIlzm@hp+Anddwm.
178,.nwkamh@DIyaResRUlzhvDItilhtizhlsOmtythldthlosthdhkShnfrDhkashshvDIbAndinplAntpiRIhd.
179,.hloGWiDAtsrcHizkhmhniksplOZhnhvhnhDrsoRth.
180,.tU?rzhgOkamhDhpOzddikleRdDhnnigOSIEShnzAtAnimpAsAndimpOzdmenIhvDIkhndiShnzinitspRhpOzdnUkantRAktpiRIhd.
181,.RabrtREfkamhhsIcEloRhnzAnhlhstkamhsezRItElrzinRIshnt?rzHAvbinbaditshksesivlIHyrpRysizpiRIhd!.
182,.!apthmizhmhmhGDIAn?hfAkcrrzhvnanduRhbhlgudzWhzDhHyhstAtEtItUprsenthpsevhnprsentijpYntsfrmDhpRIvIhskoRtr.
183,.DIinoRmhshmwntshvkaRbhndyaksydinDIAtmhsfiRkazDisHypReSh!.
184,.menIskWebhlzbROwt.
185,.DhfedrhlfhndzREtfelslytlIkamhAvRijiGjhstOvrsikshndTRIkWoRtrzprsent.piRIhd.
186,.DizmaRkksrvzezhtREdAndSipiGpYntfoRhneRIh@hvlaRjmekhnyzdfaRmz.
187,.!DhbAGksWhvizpaRthDeRefrttitesthnikspAndDhlimhtshvsik?uRhtIzhndbAGkiG@lhz.
188,.bigboRdval?UmtOthlWhnHhndrdfoRtIfoRpYntsevhnmil?hnSeRzkhmpeRdWiTtUHhndrdTrdIfoRpYnttUmil?hnfRydE~.
189,.HizgREthsfiRzDAtHizigzAmphltlfoRshDrhnthlekUlztikIpDeRHAdzdwnpiRIhd.
190,.mistrtRhmp.kudhnbIRIcfrkamhnt.
191,.HAviGDhbaRpAtrdanDApAsttekthlektRaniktlIhbwtWhnThzhnttymzmEbIfIllykhtUpEstkaRtDhnlIviGhsUprmaRkht.
192,.DAtRIlizEShnizWhtpRampthdDhSaRbhjitkhtsDhsAthn@rlirDis+?iRpiRIhd!.
193,.bymidHyfhnmhnTsHIHhzmEdfoRtIkantAkskamhHUHAvgivinImEmzhvOvrWhnHhndrdhDrpIphlthkolpiRIhd.
194,.DhRIjjhnhltaksansik?uRhtIiSUzWhtinklUdshbjeksDhtWrntkhvrdinDhpIspAksyndbyDhfyvsentRhlhmeRikhnnEShnzinoghstingWatrhmln!.
195,.DhdisendinhvhpRamhnhntHwmgeRIhnRhvenikhlfAmlI!mistrsOfrmEjisfoRchndriGDhnyntInsevhnIzbydiskhvRiGYlinDhsyhnytDenizRElIak?hpapah.
196,.DhWhnHhnrdSeRindeksgEndtWenIsevhnpYntfoRpYntstisethlAtWhnTwzhnEtHhndrdsikstIsikspYnttU~.
197,.foRolDOmistrHaknIzkAlhntidtRijinAlhtIrjenRhlIiknalijkamhIzbRigaRdidinshmkWoRtrzizmoRivigivtidilhstREtizinhmEjraRthstpiRIhd.
198,.WiwRlIimplYIzkamhEtInprsentpiRIhd.
199,.!HIzplAniGhnspendiGsevhnmil?hndalrzanAdvRhkyziGh!mOShnDis?iRkamhRipeRdWidhbhlkWOthkhphlhvmil?hndolrzdhbhlkWOt.inDhpAstpiRIhd!.
200,.!lAstWIkksevRhlHOlzSOdDhtoRIzOvrtEkiGDhlibrhlz.
201,.DEWronDhstRItskamhindhstEdIhmzkamhHAndindIOlimpikRizhnenchlkamplekshz.piRIhd!.
202,.DhkhmphnIlAs?iRHAdhloshvEtIntYntfyvmil?hndalrzanRevhnUhvTRIHhndrdEEtIfoRpYntTRImil?hndalrz.
203,.hf?U?rzlEtrkamhinnyntInsikstIEtkamhbRifrdhndhbhnchm?UziShnzImetTRUhnAdinmiltImEkrfoRmdhbAndpiRIhd!.
204,.WinDhbAsfAmlIhkWyrdhlaRjstEkin?Un?hnkaRbydkoRprEShnAftrDhpestisydplAntAkshdhntinbOpoliG?ihmistrlAmfalhdsUt.
205,.bhtHizEdzsEHIWhzkhnvinstDAtHIWhzduiiGvDhRytTiG.piRIhd@@.
206,.khnRAjhlEShnzthmistrlEiGfrikspRhsiGDhtRifilinzhvmOshvhsHhsrghnbIhtnam@.
207,.itssedtUzdEDAtitsRizrvizsdhbhlkWOtrpRrpRIhtfrDIAsetmiksinDIOvrolpoRtfOlIOpiRIhd!.
208,.!DeRWhlbIhbwtTrdIsiksTwzhndhvfemdDis?iR+piRIhd.dhbhlkWOt.
209,.fhlashfrzhvejhkEShnofhndifrinDeRv?UzanDhnEcrhvnalhj!.
