id,Predicted
91,.inmOskEsiz~onlI~hf?UaRthfAkts!hndDhfwndEShnzhv.bildiGzkhnbIsIn.
92,.ifsElzgROitislytlIslOrpEskamhHIsezkamh@DhRizhldezHyrinvhntoRIzhndHyrfynAnsiGkosooRmaRktwnz.piRIhd.
93,.!HInevrhbtEndEik?uRAkhdemik.phziShn+rprmhnhntimplYmhnt.
94,.AitskaRntSeRpRys.noRDIsmaRkitvA?UizhbwtWhnHhnrdtenmil?hndalrz.
95,.iklipshzhvDhshnAnd@mUnHAvloGmEdEdIpimpReShnanH?Umhnkynd.
96,.DEaRnthfREdhvlaRjdiskwntrzshcezkEmaRtinDEIshn.
97,.mInWylkamh@lAstWIksrjhnYlpRysizHhz.bUstDhbRitiSpwndpiRIhd!.
98,.WinDIenrjhGindhstRIWhzgROiGkamh.DhlOnzWrHylIpRafhthbhl.kamh!ofhn?IldiGtUoTRIpYnts~OvrDhpRymRytR.
99,.mykRhbyalhjIizDhsthdIhvoRghnizhmz.Dht.kAna.hnsInbyDhnEkhdy~.
100,..OnlItU?rzhgO.EtHhnrdeksanimplYIz.ak?hpyd.TrtInfloRzhvDht.YljyhntsnU?oRksgyzgREpr.
101,.DhlIdrzSupgADrdAtDhlIvRr@WhlbIcaRjdWiTDhlAkhvdishplhn.
102,.foRhdmhnIHAzpoRdinhWestjrmhnIsisDhkhntRIhvbalijdizpRIvIhstWenIfyvprsentWiTHOldiGtAksanintRistpEmhntshnnyntInEtIfoR.piRIhd.
103,.cyn@hndrWAnthphlithkhlSUlAftrfebUWeRInyntInEtIsebvd!.
104,.HAzpRIvIhslIRipoRthd.kamh.mistrtRrmphzsIkiGthprmentbAlIfrmbyiGgOldhnnhgitinkoRprEtidzkhsInO@Hyfhn.HOtel@UnAtlAniksitI.kamh@?UcrzI.piRIhd.
105,..inRIshnt?rzSIHizpRymeRhlIhfpiRdintelhviZhnfilmzshccezlithlgloRIh@.
106,..HIsednigOSIEShnzWiDhbAGkkamh@h?UnhthvWelzfaRgO.AmprsAnd.khmphnI.kamh@aRkhntin?UiG.piRIhd!.
107,.sensedDhpRablhmzDhtledtiDhlosHAv!dhbhlkWOtlaRjlIbinRIzalvdkamh@dhbhlkWOt.hndDAtitRisIvdRekrdbukiGzinitsfoRTkoRtrpiRIhd.
108,.bOTphtROlIhm+hndnAcRhlgAsdhpazhtsrskAtrdTRU+IstrnOHyO@.
109,.inmOskEshzOnlIhf?UaRthfAktshndDhfwndEShnzhvbildiGzkAnbIsI.
110,.mistr?UhlHUHAdbinvyspRezhdenthndep?htIjenRhlkwnshl@hvenikO@siksIdzmykhlaRWolrHUizintriGhpRyvhtlopRAktis.
111,.!HIz~hndrDhghndhHOldwnpRysizkamh@dhbhlkWOtsezjeRIjEjAznwskI!kamhcIfikanhmisfrDhnASnlhsOsIEShnhmAn?hfAkcrrzpiRIhd.
112,.sevRhl~hDrkhmphnIzhdivelhpiGDiOnsisthmz.piRIhd.
113,..hpeRhntlIkamh.DOkamhinvestrsIshvvAl?UhnAlhgEnI!piRIhd!.
114,.frpap?hlEShnWiTlOdeTrEtshndnOnetmygREShntrplEsitselfkamh@DhtOthlfrtilhtIREtnIdztibIhbwttUpYntWhn.piRIhd.
115,.mistryhkO+hlEtmhchvDhblEmfrDhkhnOShSetdwnonfoRmkamphtiShn.kamh@sphsifiklIjAphnIzotOmEkrzpiRIhd!.
116,.insydizhblAsthvvydhndkIdhnnYhzpiRIhd.
117,.AnhlhsolsOkWeShnDhsithDhkhmphnIzTImpaRkskamh.OkamhsEhtsEl@hDAtaprEShnkudfalO.piRIhd.
118,.DhmhSighnpROgRAmkAntstaRt.hntilbIintrnhlRevhnUsrvisgRAnsitstAksigDempstAths.
119,.bhtmistrdhglhsgrmhsthnpRhnwnsthtUtE.
120,..Welkamh@glAskamh.WelkhmtiDhf?Ucr!piRIhd!.
121,.tOkIOzminishphlghvrmhntt.plAnztisethphtImtiHelpsmolbiznhsizhplyzsUprkanthkttivitI~RIsrctUpRadhks.piRIhd.
122,.infAkt.hnhmrvrlIinstitUShnzrvRyvhG.hndpaRbikhzhvDrHylIshksesfhlfhndREziGhfrts.
123,iklipshzhvDhshnhndmUnHhvloGGmEtEdIpimpReShnanH?Umhnkynd.
124,..dhbhlkWOt.WIvintrdhpiRIhdWr+Ikhnamik.boRsiz+aRpRhdUsiGtrmendistREnzonbiznhs.kamh.dhbhlkWOtsizloRhnsObRyhn.kamhhtAkslavIhst.piRIhd!.
125,.shmkRitiksHAvWondDAtHosthltEkOvrzmEHambAGksAndSudbIskRUtnyzmoRDhnhDrmrjrz.
126,.hnhDrkRitisizhmizDhtgiffhndzplEstURiRfoRhnsrvhsAmbAsdrzAthdishdvAnijkhmpeRdWiTpilitiklIhpYntidembAshtrzpiRIhd!.
127,.itshnlykiDAtmistrbREdIWhlbIEbhlthkhmplItDhpRajekthndDhdAiGdEzhDIAdministREShnDhhfiShlseplI!.
128,.AndRIkoRtrindhkEsDAthkappithloRmDhtSudHAvhlrtiDhkRUc~indpRaprlIsepslApsdiddhnghlof.piRIhd.
129,.DhjuRI@olsOfwndDAtklEdhn!hndrmhzeRIkamhnloHAdTRIcditsfhdUSIeRIdUtIzbikhzhvself.HyfhndIliG.piRIhd.
130,.mInWelkamh@nAthsOnhltRadIIz?Ues.Hyfhn!jephnhtREd.tenchnzdriGtoktWIREghnDisWIk.piRIhd.
131,.itizWhnhvDIrlIhst~AgRkhlcrhlvilijiz?et.diskhvrdinswTWestEZhn@.
132,.HIizhmEjrfig?rhmhG@RytrzHUbREkhWEfrmDIhmeRikhntRhdiShn+hv!RIlizh.
133,.noRTWhpseditizinvesthgEtiGhDrAlhgEShnz.piRIhd.
134,.nOfynhlbhjitdisiZhnzHAvbhnmEdAtDhWytws.piRIhd.
135,.menIeksprtskamh@tU.kamh.sEitizhnfeRtikhndemhnintyrbRIdbikhzhvhf?UvyhlhnAnhmhlz.piRIhd!.
136,.fedrhlfhndzHIzhlIkudRImEnAtsevhnhndWhnHAfprsentinkhmiGWIksHIsed!.
137,.WIAkseptimpRinshphlDhtDhtymmEkhmWiGWIHAvtiAkt.
138,..bht.givinDhpRymminhsrzikstRoRdhneRIekhnamikshksesindbREthnkamh.inmybIWrTinkWyriGWeDhpOlhnmybenhfitfrmhnUhv.pROc+OlhnhplydTAkcrizhmpiRIhd.
139,.DencIsIzDhpRystAg.tWenITRIdalrzpwnd.
140,.hbighbsrjindhvoRsizizikspektidhmhGstak.bROkrzinvesmhntbAGkrzAndtREdrzinDhWEkhvDIaktObrnlyntInTkRASanWolstRIt.
141,.dhbhlkWOt.DIRnatRekhmendiGenIfoRmhvRIkApilizEShnAtDistymkamhAtlIhlnatDIhpaRtitsthenIfoRmhvgRImElitenItympiRIhddhbhlkWOt.
142,.DhboRdolsOdisydidhgenspEiGhtUprsentstak.dividendfryntInEtIsevhnAtsemikOlhn.jenkoRpHAdbinpEiGshcditidensinsnyntInsikstInyn.piRIhd.
143,.DhkhmAndrolsOsedmaskwWhlnantkhntestDhkApcrhmhpRhvinShlkAphthl.myAfgAnRebhlzpiRIhd.
144,.pRyshzHhvaRtIRizhnAndinstitUShnhlinvestrzWhlfynditHaRdtikIpmhnIflOiGintUDhsekhnsekShn.
145,..DEbigAnthbildbOtsWiTDhsEmmhtiRIhlzE?UzfopoRthbhlSeltrz~.
146,.sEntlUisnhmbrtUplAntWrkrzHAvbhnanstRyksinsaktObrfifT.
147,..itsAl?UnhfiShlzEDAtROmzdiziZhndigRAnthbwtEsevhn@HhnrdsevhnIfyvmil?hndalrhvgeRhntI?hpekspoRtkRedits.WhzpRymeRhlIhphlitikhl.RADrdinhbAGkiGdisiZhn.
148,.DIolHyfhnoRdhneRIzindeksfelEtImpYntTRIkamh@oRWhnpYntWhnprsent.kamh@tUWhnTwzhnkamhsiksHhnrdtWenITRIpYntsiks.piRIhd.
149,.DEnOtrdhsWelDitDEkhntin?UdthbIAktivinRIlistEkdivelhkhntpiRIhd.
150,.jhpAnvylzmoRpAthnzWrldWydDhnenIhDrkhntRI.
151,.hbjonsedHitbigAntestiGROgEnanWimhnAnnyntInEtIsevhn.kamh@hbAtfoR?rz~AftrtestsambaldiGmAnbIgen.piRIhd.
152,..WhnpRhspekthvfyrzHOkrkoRprEShnkamhhndostEl?hnRilistEtkhnsrnDhoRedI@Onz.bIolmhninbOGWhtelrstoRzpiRIhd.
153,.bhthndrDhn?UzTRiftplAnkamhbiginiGinjEWeRI!fedrhlimpYIzkhncUzdhpudDeRrtymhnsEviGznstokoRbandsfhnz.piRIhd!.
154,.bhtIvhnWiThlObREkIvinpYntimpRUvdkWalhtIhndpRadhkshksesizdanp?UtrzhndabhhslIWrIzAtDhWotrzWhlpaRtbhnIzHhzfIt..
155,.DhsIjdbykolzfrmDhpResHIsedHIWenttUEtElneRHizofhs.
156,.bhtitWhHAvEla@moR.bet.AniHedfRIvislipiRIhd!.
157,.indesprEZhnkomhstoRiztRytUWinbAkSaprzWiDaRshplyzkamh.lynhsbiRitsdAS.IintRAvhkhlfiSpiRIhd.
158,.AndinhtpiRIhdlEninsprEShn.
159,.jhpAnlhlhlw?UesbAGkstiaprEtsik?uRhtIz?UnitsinDhkhntRIhfiShlsed.
160,.bhtmistrtROdrzletrsedDhtDhmhShnesmhlnevrhksepthvfEop.hmprImoR!lIstAmpItidinthhmneshseRIoRmpRrdhdAkShn!.
161,..E?UeshpIlzkoRtOvrtrGtijhjizRUliGDht.DeRWrdhbhlkWOtfesthjhizhsegRhgEShndhbhlkWOthndAlhbAmhkalijizin?UnhvrshtIzpiRIhd.
162,.milhteRIpalhsIWhztikIpDhtRAlrlRwts~OphnhhndprtektDhsethldeRIhz!.
163,..itizhsnytEShnfRIdWhntlIfEbrdinkhnsisthtlIdistoRtidbyAdbikhtshvhlAstikigzek?htivpwr.piRIhd.
164,.maRvhngristhndkamhDIhtrnIfr@michlAntrkkamhsedizklyhntinyzdIAlhgEShnzinDIesIsIzsehlRIt@.
165,.DhsAndhnIstistilHAvshpoRthdmhchvDhkhntRIkamhDhDhWoRAnh@RilhndikanhmIHAviROdidDeRpap?hleRhtIpiRIhd!.
166,.DhfImElpRhdUsiz~hlitr@hv!tUtUfoR?hGinOvembrAnddisembr.
167,.kukhkolhsetitspROfoRmhdetWudbIRIdUsttUhbwtnynprsent.wntOthlkAphthl@.
168,.DIonnhjiRhndetmistrtRefgaRnsezlUmzDhpRaspekthvtrniGlAndhmeRikhnkhntRIzdetinthsik?uRhtIz.
169,.RhdistrmpRyshzfelziROpYntTRIprsenthnddisembrkamh~indhkEtiGinflEStnDemEnz~hndrkhntROlpiRIhd.
170,.pRysizhvaRtIRizhn!hndinstitUShnhlinvestrzWhlfyndiHaRtikImhnIflOiGinDhDhsekhnsekShnpiRIhd.
171,.bEshmtymSwthkRozDhfIgldkOlhn.tUkIplEWiDbE~bRUT@kWeschnmaRk.
172,.~hDrAnhlhstssEDhtmedikhlRIHAdstaksolsOHAbhnHrd.bikhzDEHAvbinikWEtidWiTtRhbhldnrsiGHOmkhmphnIz..
173,.patiShnztRhdiShnhlIhplidgEmzhvcikhn.evRItymDhnASnhldetHhzpuSthphgenstDhlithslEtidsIliG.
174,.DhfedzmEkiGevRIefrttikIphpfedfhndz!AdEthnWhnkoRtrprsent.
175,.HAnRhl.didntnEmhshksesh.iId.
176,.infAktkamhmistrmAzlhnkamh@DhdemhkRAtikpOltEkrkamhsezkamhdhbhlkWOt.mistrpiRIhd.
177,.DishlwzDhSAftstUcEnj~itslemAnddyRekSin!AzDhkaRWIlzmU@hp+AnddA.
178,.nwkamh@DIyaResRUlzDhtDIUtilhtIzolsOmtythldthlastidhkShnfrDhkanshshvIvAndinplAntpiRIhd.
179,..oloGWiDAtsrHizkhmhniksplOZhnhvhnhDrsoRt!.
180,.tU?rzhgOkamh@DhpOzdikleRdDhnhgOSIEShnzAtAnimpAshndimpOzdmenIhvDIkhndiShnzinitspRhpOzdnUkantRAktpiRIhd.
181,.RabrtREfkamh@hsIjEloRhnzAnhlhstkamhsezRItElrzinRIshnt?rzHAvbinbadizshksesivlIHyrpRyshzpiRIhd!.
182,..apthmizhmhmhGmAn?hfAkcrrzhvnanduRhbhlgudzWhzDhHyhstAtEtItUprsenthpsevhnprsenijpYntsfrmDhpRIvIhskoRtr.
183,.DIInoRmhshmwntshvkaRbhndyaksydinDIAtmhsfiRkazhsHypReShr!.
184,.menIskWebhlzbROkwt!.
185,.DhfedrhlfhndzREtfelslytlIkamhAvRhjiGjhstOvrsikshndTRIkWoRtrzprsent.piRIhd.
186,.bizmaRk.srvzezhtREdhndSipiGpYntfoRhneRIh@hvlaRjmekhnyzdfaRmz.
187,.!DhbAGksWhvezpaRthDeRefrttitesthnikspAnDhlimhtshvsik?uRhtIzhndbAGkiGlhs.
188,.DigboRdval?UmtOthlWhnHhndrdfoRtIfoRpYntsevhnmil?hnSeRzkhmpeRdWiTtUHhndrdTrdIfoRpYnttUmil?hnfRydE~.
189,.HizgREthsfiRzDAtHizigzAnphllfoRshDrinthlekUlztikIpDeRHAdzdwn.piRIhd.
190,..mistrtRrmp.kudhnbIRIcfrkamhnt.
191,.HAviGDhbapetrnanDypAstcektilektRaniklIhbwtWhnThzhntymzmEbIfIllykhtUtEstkaRhnlIviGhsUprmaRkit.
192,.DAtRIlizEShnizWhtpRampthvDhSabhjitkhtshsAthn@rlIrDis?iRpiRIhd.
193,.bymidHyfhnmhnTsHIhzmEdfoRtIkantAktskamhHUHAvgivinInEmzhvOvrWhnHhndrdhDrpIphlthkolpiRIhd.
194,.DhRIjhnhltoksansik?uRhtIhSUzWudinklUdshbjeksDhtWrntkhvrdinDhpIspAksyndbyDhfyvsentRhlhmeRhkhnnEShnzinoghstingWathmRht!.
195,.DhdisendinhvhpRamhnhntHhmgeRIhnRrbinikhlfAmlI!mistrsOfrmEdisfoRchnddriGDhnyntInsevhnIzbydiskhvRiGYlinDhsyhnytDAnizRElIak?hpnh.
196,.DhWhnHhnrdSeRindeksgEndtWenIsevhnpYntfoRpYntstisethlAtWhnTwzhnEtHhndrdsikstIsikspYnttU~.
197,.foRolDOmistrHaknIzkAlhntitURijhntAlhtIrjenRhlIiknalijkamhizRigaRdidinshmkWoRtrzizmoRivIgiftidilhstREthzindhmEjraRthstpiRIhd.
198,.WiTwRlIimplYIzkamh@EtInprsent.piRIhd.
199,.!HIzplEniGhnspendiGsevhnmil?hndalrzanAdvRhtaziGh!mOSinDis?iRkamhRUpeRdWiTdhbhlkWOt.hkhphlhvmil?hndolrzdhbhlkWOt.DhpAst.piRIhd!.
200,.!lAsWIksevRhlHOlzSODhtoRIzOvrtEkiGDhlibrhlz.
201,..DEWronDhstRItskamhindhstEtIhmzkamh@AndinDIilimpik.Rezhnenchlkamplekshz.piRIhd.
202,.DhkhmphnIlAs?uRHAdhloshvEtInpYntfyvmil?hndalrzanRevhnUhvTRIHhndrd~tIfoRpYntsTRImil?hndalrzpRh.
203,.hf?U?rzlEtrkamh@innyntInsikstIEtkamhRifrdAndhbhnch?UziShnzHImeTRUhnAdinmilhtImEkrfoRmdhbAndpiRIhd.
204,.WinDhbAsfwmlIkWyrdilaRjstEkiG?Un?hnkaRbydkoRprEShnAftrDhpestisydplAntAkshdhninbOpolin?imistrlAmfalOdsUt+.
205,..bhtHizEzsEHIWhzkhnvenstDAtHIWhzdUiiGDh@Ryt.TiG..piRIhd.@.
206,.khnRAhlEShnzthmistrlEinfrkspResiGDhtRUpilinzhvmOshvhshzsrghmbIhtnam.
207,.itsedt?U?UzdEDAtitsRizrvizdhbhlkWOtrpROvRIhtfrDIAsetmiksinDIOvrolpoRtfOlIOpiRIhd!.
208,.!DeRWilbIhbwtTrdIsiksTwzhndhfemDis?iR+piRIhd.dhbhlkWOt.
