id,Predicted
22,.DhsyhnshnteknalhjIEjhnsIWhlspendhbwtWhnHhndrdmil?hndalrzansUprkandhkttivhtIRIsrc+OvrDhneksdfyv?Rz!AndDhministRIhvejhkEShnHAzitsOnzsUprkandiktibhtIpROgRAmz.piRIhd.
23,.AzvRIshnlIHAznyntInEtItU~kamhonlIsikstInynprsenthvREshzWrkhnsidrdlAnslyts.piRIhd.
24,.HilAndHeRhsrolsOdrektrzhvmoRghngRenfelhnkhmplht!.
25,.inkAlhfoRn?hkamhenIWEpiRIhd.
26,.bhtDhlasWuHAvbinmhclaRjrfhtHAdn?Uzinhn?UjUhlhkwniGtEknItUtEkWhn@HhndrdnyntIsiksmil?hndalrzwthv@lOnyfhnlosizrzpiRIhd.
27,.tynDhsImzoRmbitrkamhbizhntInbAthlzmoRhvakhnOfhvijamDhkrEnatbhlDenhlshcstEdpRhfeShnzpiRIhd.
28,.DIofrezEbRil?hdifenskhntRyvtbysAnthfEzinvesmhntbAGkrzAvsAlhmhnbRhDrzhndgOldmhntsaks.piRIhd.
29,.mykRhbyalhjIizDhstetIhvoRghnizhmzDAtkAnatbIsInbyDhnEkhd@y@~.
30,.sOitsolveRIpRitIpiRIhd.
31,.DEbIgAnthbildbOtsWeTDhsEmhtiRIhlzDE?UzdfrpRt.
32,.WeDrhmeRhghnizEbhltURIgEEnitsAjWhldhpenlaRhjlIanDIbilhtizhvmistrmoRmhnAtHizstAs.
33,.Dhkrhn?rzhlatmhnhvTRIpYntsevhnbil?hndalrzWudbIinkRIsbyfyvHhndrdmil?hndalrzhndrshplhmenchlbhjitRIkWestolsOsentikaGgRis?estrdE!.
34,.DhpRamhsthfytinflEShndiznatpRhvydhkRytiRIhndbyWictUhsesDhfedzpRrfoRmhns!.
35,.jORabI!mAvrgOnrAnhfhlzmyAmIdalfhnzditHizpaRtlyOpniGin?UstEdIhmDOzlaRjIiivpRyvhtfhnz.
36,.DhkAmtEnHhzWhnsevRhlkRIEtivhWoRdsinsDhpRadhkWhzintRhd?UstinaktObrnyntInEtIsikspiRIhd.
37,.DEkhnolsOSrOHwDhSEphndsyz~hvkAnthnhntsAndiShzHAvcEnjdOvrjym.
38,.SIgatrSakHIsez.bhtDhbighsSakWhznatanDhjob.
39,.dhbhlkWOtDIinsrtntIlOlHhzinkRIstbysevRhloRdizhmAGthtUdkamhdhbhlkWOtsedI?UesbAGkrHiR.piRIhd!.
40,.!dhbhlkWOtHwkinDisdAtik.bidRIshmithdfyvmhnshkObIkhmpiRthgensthbidDAtHAzbinRIfyndOvrhfyvHyfhnmhnTpiRIhd.kWescmaRk.dhbhlkWOt!.
41,.DhsOShldemhkRAtikpaRtIzviktrIinDhstEtilekShninsleSbigHyfhnHOlstynshndEWhzWhnhvDhbighstinmenI?rzpiRIhd.
42,.htAGkrizhSipdizyndtikeRIlaRjval?UmzhvYloRhDrlikWhbAaen@.
43,.pRyvhntfRIskUlzfrfoRmdbOTinpuRnEbrHudz+AndinmidhlklAskhm?UnhtIz.
44,.WiDhnwRzhvizdeT.oRtiGklAspRhcestrzfilDhstRItshvklibIhtslhmzhndvilhjhnz.
45,.!jIenEsIvRIshnlIstaRthkRUsEdthprsWEdjIemdIlrzsistiRkhsthmrzindhSoRtrtrmlOnzpiRIhd.
46,..Dhstak.WichzgEndThRIvyTprsentsOfaRDis?iRklOzditfiftIfoRdolrzinsevhnIfyvsens!inbigboRdtREdiGmesrtI!.
47,.DisydDIAntishpEtidcaRjizkamhhDrfAktrzkhmbyndthHrt.jIemzfoRTHyfhnkWoRtrhndfulHyfhn?iRRIzhlts.piRIhd!.
48,.ifmistrREghnWantsesdIytbIhlAstiGlykhsIhvisAdministREShnkamhitWhlbIneshseRItisthtbiltIGanDhshpoRtDht@oRedIiksispiRIhd.
49,.kWOtiGdiphlmAtikhndiznhssrshzhnzyirDhnUzkEpripoRthdDhAtTRISipmhntshvWephnzrydtiDhbEstlAst?iR+.
50,.htenkrizhSipdizyndtikeRIlaRjval?UmzhvYloRDrlikWidkaRgO@.
51,.foRDhfrttymin?rzDhRiphblikhnzolsOkApcrdbOTHwshzhvakhn.
52,.DhmrsEtIzAndbIemdhbhl?UpROgRAmzmaRtDhfrDrspRedivinsentivsth+otOmEkrzHU?UZhlIHAvstEtUWEfrm@RIbEtsindiskwnts.
53,.baaktrzbilIvdhkhmphnIHAzhkWethbilitIpRablhmAftritsiks?UesOSIEShn@RhvRItElrjIIsIpenIkhmvhnIWicendi+lAthn.
54,.hmhGDIiSUzinDhdisp?UthWEjizkamhshbkantRAktiG.AndhbrkRUlzpiRIhd.
55,.inDhmhninaRkitREtshvDhtReZrIzlEthstTRImhnThnsiksWhntbilzdiklyntslytlI!.
56,.!nwDhREtiGsAvshsOlO@DAtitmhst?Uz@olOphnAdtymnekskWoRtrfrmEk.gudz.piRIhd.
57,.HAizitfhRtUprtektDIatOWrkrinditRYtAndDeRfoRREzDhpRyshvDhn?UkaRfrDhgyhntifIt.
58,.dRekshWhlplEstslmhn.AzinvesmhntbEkrtU@evkO.kamhWijiztRyGtiRIkhnstRhkt.ditAftrIlevRijdbyHyfhn@wtpiRIhd!.
59,.DeRIsemkazfrapthmizhm.
60,.fhlashfrzhvejhkEShnafhndifrinDeRv?UzanDhnEcrhvnalhj.
61,.itWhzWhnTiGWinAnkrmenydenhfyddhbhlkWOtkhntRIzWhndisiksdhbhlkWOtbyDeRAkSnhlmEmzfriRanHyfhnkantRhv?UrzpiRIhd.
62,..DhjYntkhmiShn!bEshnjhkagO.izWhnhvDhmOsparbhlinsIkudAvgRUpshnolhHelTphGsRI!.
63,.bhtitkWiklIbikEmpliR@DAtitWhznOmistEk.AndnOREdr.
64,.kimdEZhn@HAzRijekthdHizRyvhlz@ofrhvDhpaRtIpRezhdhnsI!AndhsIn?rphziShnAn~Akim?hGsAmghvrmhntpiRIhd.
65,.mistrbuSkhnRipoRtidlIfEvrdpIpiGDhkhmphnIHelReDrDhnakShniGinDhvijhlAsets.
66,.DhkhmphnIzdetlhztWenIsiksprsentthvkAphhlAtDIendhvDhsekhnkWoRtr.itstaRghtRESIOz.TrdIfyvprsent.
67,.lykDhpIkiGmIdIhznankhvrizhvDIiniShlcynIstUdhntdeminstREShnztyWanztUUbighsnAShnhldElIzHAvfrmhnTsolbhtignoRDhdhmestiksdUdhnhnRes.
68,.stilkamh@izsstEksceRmhnkamhjEempendhlkamhizkWiktUignalijkamh@dhbhlkWOt.DhpEprindhstRIizveRIkhnsrvhtiv.piRIhd!.
69,.fAksezHAzbOTWenrz~AndmUzrzDis?iRpiRIhd!.
70,.WinkhvlItidinyntInEtInynkamh.DhplAntWhlimklIstIoRgoGDhpAshbIvDhphsifiknoRTWestbyTrdIprsentkamhDhkhmphnIsed.piRIhd.
71,.Dhpap?hlEShnlivzbyHrdiGgOtshndSIpoRbEEin.
72,.yWanttisIshmyskRIm.
73,.mIntymkamh@mistrmhkaRdDIizRiplEsiGkI?Un?hnhfiShlzkamhinklUdiGintsjenrhlkwnshlhndsenIgOSIEtrzpiRIhd.
74,.van?UmRhzRelhthlIlOdTRIHhnrdsikstITRIpYntnynmil?hnSeRzolDOhba@hvDhTRIHhnridTrdIEtmil?hnSeRztREnhndt?UzdE!.
75,..hndfAktkamh.DhpROk?UZhn!AndvryhtIhvmistrHapthnzWrk!sImthHAvgIphnDhSilzoRDhnyzrzshmpRablhmzWiTitspReshntEShn.
76,..hmeRhkhnispReststillIdzkamh@DOkamh@WiTEtIfoRhvDhthpWhnHhndrdstoRztEkiGitskaRdpiRIhd.
77,.ymHhntiGelhfhns!.
78,.mistrjOsifWhzpRIvIhslIpRezhdentAndcIfaprEtiG@ofhsrAvkhm?UnhkEShnzsydhlykkoRprEShnhvWaSiGthnkamh@dIsIpiRIhd..
79,..kAnhditsmisREzDAtlEstfyvTwzhndalrzhnindhvijhWhlkantRhb?UShnzhvhndrtUHhnrdfiftIdalrzndAtlIst.tWenIstEts.
80,.WhttRigrjIemznUstRAdhjIizhnkliR+.
81,.dhbhlkWOt.DIimIIht.kht+hnkhnsUmrwtlzWudbIOnlIhbwttWenIbil?hndalrztitWenIfyvbil?hndalrzkamhAndDOzrsmolnhmbrzinaRikanhmIpiRIhd!dhbhlkWOt.
82,.dhbhlkWOt.itshnhdiSnhldalrfedRhlspendiGHeWhnd+AnbinDeRbifoR.kamhdhbhlkWOtmistrslnbREsed.piRIhd!.
83,.DishlwzDhSAftticEnjitsleGThnddrekShnezDhkaRWIlzmvhphnddwn+.
84,..DhstAcUhvlibrtIAnd~elis@ylhndaRWiTinDhn?UjrsIlatrzn?U?oRkbE!.
85,.inspAcUhvlibrtIAndelisylhnzaRWiTinDhnUjrzIWotrzhvnU?oRkbE.
86,.DhkhntIkhndhktrdDhkOsrIHelTzindfyrRinspekShnOfrmpa.
87,.DEkhnolsOSO@HwDESEphndsyzhkanthnhntshndOShnzHAvcEnjdOvrtym.
88,.mhchvDhgRwndbIfkhnsUmdinDh?UnytidstEtskhmzfhmdeRIkwz.
89,.DIeksHyfhnhtrnIjenRhlHAdtestfydfrWolikAtDhtRylinnU?oRk!piRIhd.
90,.HIintRhdUstDhRytiGhviGgliSinthhkrik?hlhm@DAtHAdenfhsysdlAthn.
91,.inmOstkEsizOnlIhf?UaRthfAtts!hndDhfwndEShnzhv.bildiGzkhnbIsIn.
92,.itsElzgROitihslytlIslOrpEskamhHIsezkamh@DhRizhltizHyrinvhntuRIzhndHyrfynAnsiGkastsrmaRkdwnzpiRIhd.
93,.!HIevrhbtEndEip?uRakhDemikphziShnoRprmhnhntimplYmhnt.
94,.AditskrntSeRpRys.nUoRTIstmaRkitvA?UizhbwtWhnHhnrdtenmil?hndalrz.
95,.hklipsizhvDhshnAnd@mUnHAvloGmEdEdIpimpReShnanH?Umhnkynd.
96,.DEaRnthfREdhvlaRjdisHhntrzshcezkEmaRtinDIsin.
97,.!mInWylkamhlAstWIksrjinYlpRysizHhz.bUstDhbRitiSpwndpiRIhd!.
98,.WinDIinrjIindistRIWhzgROiGkamhdhlOnzWrHylIpRafhthbhl.kamh.ofhn?IllIGtUrTRIpYnts~OvrDhpRymREtpiRIhd.
99,.mykRhbyalhjIizDhsthdIivoRghnizhmz!htkAnraphnsInbyDhnEkhd@y.
100,.OnlItU?UzhkgO.EtHhnrdekshnemplYRIz.ak?hpyd.TrtInfloRzhvI.YljyhntsnU?oRkskyzkREvr.
101,.~lIdr+~+ipgADrdAtDhlUvhmWhlbIcaRjdWiDhlAkhvdishplhn.
102,.foRhnmhnIHhzpoRthntUWestjrmhnIsinsDhkhntRIhbvalEjizpRIvIhstWenIfyvprsentWiTHOldiGtAksanintRistpEmhntsinnyntInEtIfoR.piRIhd.
103,.cyn@hndrWenthphlithkhlSileftrfebWeRInyntInEtIsevhn.
104,.HhzpRIvIhslIRipoRthd.kamh.nstrtRemphsIkiGtiprmentbAlIfrmbyniGgOldinnhgitinkoRprEtidzkisInO.Hyfhn.HOtelin~DAtleiksitI.kamh.mRIcrzI.piRIhd.
105,..inRIshnt?rzSIizpRymeRhlIhpiRdintelhviZhnfilmzshcezlithlgloRIh@.
106,..HIsednigOSIEShnzWiDDhbAGkkamh@h?UnhthvWelzfagO.AmprsAnd.khmphnI.kamh@aRkhntin?UiGpiRIhd@!.
107,.sensedDhpRablhmzDhtledtiDhlosHAvdhbhlkWOtlaRjlIbinRizhltkamh@dhbhlkWOt.hndDAtitRisIvRekrdbukiGzinitsfoRskoRtrpiRIhd.
108,.bOTphtROlIhm+hndnAcRhlgAsdhpazitsrskAtrdTRUIstrn+OHyO@.
109,.inmOskEshzOnlIEf?UaRthfAktshndDhfwndEShnzhvbildiGzkAnbIsIn..
110,.mistr?IhlHUHAdbinvyspRezhdenthnddevgtIjenRhlkwnshlftenikO+shksIdz!mykhlaRWolrHUWhzentriGhpRyvhntlapRAktis.
111,.!HIzhndrDhghndhHOldwnpRysizkamh.dhbhlkWOtsezjeRIjEjAzhnwskIkamhcIfikanhmisfrDhnASnhsOsIEShnhmAn?hfAkcrrzpiRIhd.
112,.sevRhlhhDrkhmphnIzhdivelhpiGDeROnsisthmz!piRIhd!.
113,..hpiRhntlIkamh.DOkamhinvestrsIshmvAl?UhnAlhgEnI!piRIhd!.
114,.foRhpap?hlEShnWiTlOdeTrEtshnnOnetmygREShnthriplEsitselfkamh.DhtOthlfrtilhtIREtnIdztibIhbwttUpYntWhn.piRIhd.
115,.mistr~yhkOkhlEtmhchvhblEGfrDhkhnOShzShddwnanfoRhnkamphtiShn.kamh@sphsifiklIjAphnIzotOmEkrzpiRIhd!.
116,.insydizhblAsthvlythmkIdhnnYzpiRIhd!.
117,.AnhlhsolsOkWiShnhsitADhkhmphnIzsImpaRkskamhOkamhsiGhselh@DAtaprEShnkudfalOpiRIhd.
118,.DhmiSIdinpROgRAmkAntsstaRthntilbIintrnhlRevhnIsrvisgRAnsitstAksigzembtstAths.
119,.bhtmistrdhglhstgRemisthnphnwnsthtUdthlhn!.
120,.Welkamh@klAskamhWelkhmtiDhf?Ucr!piRIhd.
121,.tOkIOzminisiphlghvrmhntplAnztisethphtImtiHelpsmolvbiznishzhplyzsUprkandhktivhtIRIsrcthpRadhks.piRIhd.
122,.hndfAkt.hnhmbrvhlIinstitUShnzhpRyviG.hndpaRttikhzhvhHylIshksesfhlfhndREziGifrits.
123,.iklipshzhvDhshnrndmUnhvloGmidEdIpimpReShnanH?Umhnkynd.
124,..dhbhlkWOt.WIvintrdhpiRIhdWr!IkhnamikWoRsIz.aRpRhdUsiGthmenjistREnzonbiznhs.kamh.dhbhlkWOtsinsloRhnzhbRyhn.kamhhtAkslabIest.piRIhd!.
125,.shmkRitiksHAvWhnDAtHasthltEkOvrzmEHaRmbAGkshndSudbIstRUthnyzmoRDhnhDrmrjrz!.
126,.hnhDrkRitisizhmizDEgiftfhndzplEstrRiRfoRhnsrvisAmbAshtrzAtidishdvAnijkhmpeRdWiTpulitiklIhpYntidembAshtrzpiRIhd!.
127,.itshnlygIDAtmistrbREdIWhlbIEbhlthkhmplItDhpRajekthndDhdyiGbEzhvIAdministREShnDifiShlsez!.
128,.AndRikoRtrindhkEsDAthkappihlaRmDAtSudHAvhlrdidDhkRUtindpRaprlIsetslApsdidhnghlo!piRIhd!.
129,.DhjiRIolsOfwndDAtklEthnAndrmhzrIkamhnlaHAdbRIcitsfhdUsIeRIdUtIzbikhzhfself.HyfhndIliG!piRIhd.
130,.RImWylkamh@natOsOnhltRytIIz?Ues.Hyfhn!jhpAntREdtenchnzdrRiGtoksWiDhREghnDsWIk.piRIhd.
131,.itizWhnhvDIrlIhst~AgRhkhlcrhlvilijiz?et.diskhvrdinswTWestEZh@.
132,.!HIzhmEjrfig?rhmhG@RytrzHUbREkhWEfrmDIhmeRhkhntRhdiShnhvRIlizUm.
133,.noRTsRhpsetitizinvestigEtiGhDrAlhgEShnz.piRIhd.
134,.nOfynhlbhcitdisiZhnzHAvbinmEdAtDhWyt~wspiRIhd.
135,.menIeksprtskamh@tUkamh.sEEtizhnfeRtikhndemhnentyrbRIdbikhzhvhf?UvyhlhnAnhmhlz.piRIhd!.
136,.fedRhlfhnzDIzhlIkudRImEnAtsevhnhndWhnHAfprsentinkhmiGWIksHIsed.
137,..WIhksepthnpRinshphlDhtDhtymmEkhmWhnWIHAvtiAkt.
138,.bhtgivhnDhpRyminhsrzikscaRthneRiekhnamikshksesinbRithnkamh.hndmytbIWrTinkWyrRiGWeDhpOlhnmytbenhfitfrminUhpROcpOlhn.hplytTAcrizhmpiRIhd!.
139,.DenSIsIzDhpRystAG.tWenITRIdalrzpwnt.
140,.hbighpsrjindifoRsizizikspekthdhmhGstak.bROkrzinvesmhntbAGkrzAndtREdrzinDhWEkhvDIAtktObrnnyntInTkRASanWOlstRI.
141,.dhbhlkWOt.p?iRnatRekhmendiGenIfoRmhvRIkAphthlizEShnAt.DiztymkamhhWIWhlnatbIhvpaRtItenIfoRmhvgRInmAlhtenItympiRIhhddhbhlkWOt.
142,.DhboRdolsOdizsydidhgenstpEiGAtUprsentstakdividendfrnyntInEtIsevhnsemikOlhn.jenkoRpHAdbinpAiGshcdividensinsnyntInsikstInyn.piRIhd.
143,.DhkhmAndrolsOsedmastkhWhlnantkhntestDhkApcrhpRhvenShlkAphthlbyHAfgAnRebhlzpiRIhd.
144,.pRyshzHAvoRetIRizhnAndinstitUShnhlinvestrzWhlfyndiHaRdjikIpmhnIflOiGinthDhsekhnsekShn.
145,.DEbigAnthbildbOtWiTDhsEmmhtiRIhlzE?UzfrpoRthbhlSeltrz@.
146,.sEntlUisnhmbrtUplAntWrkrzHAvbhnOnstRyksinsaktObrfifT.
147,.itsAl?hnhfiShlsEDAtROmzdiziZhntigRAnthbwt.Esevhn+hnrdsevhnIfyvmil?hndalrhgeRhntIhvekspoRtkRedits.WhzpRymeRhlIhtphlitikhl.RADrDinhbAGkiGdisiZhn.
148,.DIolHyfhnoRdhneRIzindeksfilEtInpYntTRIkamh@oRWhnpYntWhnprsent.kamh@tUWhnTwzhnkamhsiksHhndrdtWenITRIpYntsikspiRIhd.
149,.DEnOthdezWelDetDEkhntin?UtUbIAktivinRIlistEktdivelhphntpiRIhd.
150,.jhpAndvylzmoRpAthnzWhldWydDhnenIAvDrkhntRI..
151,.hbjOnsedHivgAnteshnROgEnanWimhninnyntInEtIsevhn.kamh@befoR?rzAftrtestsanbhtiGminbhgen.piRIhd.
152,..WhnpRhspRekthvfyrzHOkrkaRprEShnkamhinhstRO?hnmRilistEkkhnsrnDhnoRedIOnzbIoltmhninbaGWittelisdoRzpiRIhd.
153,.bhthndrDhn?UzTRiftplAnkamhbIginihnjEnWeRI!fedrhlemplYIzkhnSUzthputDeRrtyrmhnsEviGzinstantoRbandfhndz.piRIhd!.
154,.bhtDIvOWiTDhlObREkIvinpYntimpRUvdkWaltIhndpRadhkshkseshzdanpItrzhnabvIhslIWrIzAtDhWotrzWhlpaRtbinITHizfIt.
155,.misIjbykolzfrmhpResHIsedHIWenttUAtilmeRizofhs.
156,.bhtitWhlHAvElytmoR.detDAnitHAdpRIvhsliG.piRIhd!.
157,.indestbrEShnkamhstoRiztRytWinbekSnhprzWiDaRshplyzkamhlynhnspiRhsdAS!HIvintRabhkhlfiSpiRIhd!.
158,.AndinatpiRIhglImhnsprEShn.
159,.jhpAnlhhlw?UesbAGksthaprEtsik?uRhtIz?UnitsinDhkhntRIhfiShlzsed.
160,.bhtmistrtROdrzletrsedDetDhmhSInessWhlmevriksepthfEwphmphnInoRbIstAmpItidintU+hnneshseRIoRmpRit!AkShn.
161,.h?UezhpIlzkoRtOvrtrndhjhjizRUliGDhtDeRWrdhbhlkWOtvesthjizhvsegRhgEShndhbhlkWOthnAlhbAmhkalijizhn?UnhvrshtIzpiRIhd.
162,.mihteRIpalhsIWhztikIvsDhtRelhlRwtsOphn@hndprtektDhsethldeRIhz!.
163,.itizhsmytEShnfRIkWhtlIfEmvrdhndkhnsisthntlIdistoRthdbyAdbikitzhvhlAstikigzek?htivpwr.piRIhd.
164,.mARvhndgristinkamhDIetrnIfOmichl~AntrkamhsedizplynhntnyzDIAlhgEShnzinDIesIsIsvpRId.
165,.DhsAndhnIstistilHatshpoRthndmhchvDhkhntRIkamhbhDhlWoRhndhRihndikanhmIHAviROdidDeRpap?hleRhtIpiRIhd!.
166,.DhfImElpRhdUshzElitrhvtUtifoR?hGhnOvembrAnddisembr.
167,.kOkhkOlhnseditspROfoRmhdetWudbIRIdUsttUhbwntnytprsent.hntOthlkAphth@~.
168,.b?hGnhgjiRIhndet.mistrtRevgaRnsezlimzDhpRaspekthvtrniGlhtnhmeRhkhnkhntRIzdetintisik?uRhtIz.
169,.pRhdUshmpRyshzfeldziROpYntTRIprsentdisembrkamhindhkEtiGinflESnlrmEnz@hndrkhntROlpiRIhd!.
170,.paysizhvaRtIRizhnhndinstitUShnhlinvestrzWhlfyndidHaRdikImhnIflOiGinUDhsekhnsekShnpiRIhd.
171,.DEshmtymzSwthkROstivfIldkOlhntiSIplEWiTbE~bRUT.kWischnmarRk!.
172,.@hDrAnhlhsssEDAtmedikhlRIHAvstksolsOH@DhnHrd.bikhzDEHAvbenikWEtidWiTtRhbhldnrsiGHOmkhmphnIz.
173,.patiShztRhdiSnhlIthvpudgEmzhvcikhn.hvRItymDhnASnhlDetHzpuSthpigensttilenthslEtidsIliG.
174,.DhfedzmEkiGevRIefrttikIphpfedfhndz!itEthndWhnkWoRtrprsent.
175,.AndROl.dintmEmhshkseshn.
176,.infAktkamhmistrmAzlhnkamh@DhdemhkRAtikpOltEkrkamhsezkamhdhbhlkWOt.mistrpiRIhd.
177,.Dishlwz+DhSAftUcEj~itslempt.AnddyRekSin!AzDhkaRWIlzmihpAnddAn!.
178,.nwkamh@DIyRhsRUlzAvDI?UtilhtIzolsOmtythldthIlastidhkshnfrDkansthshvIbAndinplAntpiRIhd!.
179,.oloGWiDAtssrcHizkhmhniksplOZhnhvhnhDrsoRtpiRhd.
180,.tU?rzhgOkamh.DhpOzdikleRDhnigOSIEShnzAthnimpAshndimpOzdmenIhvDIkhndiShnzinitspRhpOzdnUkantRAktpiRIhd.
181,.Rabrt@REfkamh@hsIcEloRhnsAnhlhstkamhsezRItElrzinRIshnt?rzHAvbinbatitshksesivlIHyrpRysizpiRIhd.
182,.apthmizhmhmhGmAn?hfAkcrzhvnanduRhbhlgudzWhzDhHyhstAtEtItUprsenthpsevhnprsentijpYntsfrmDhpRIvIhskWoRtr.
183,.DIinoRmhshmwntshvkaRbhndyaksydinDIAtmhsfiRkazDisHypReSr!.
184,.!menIskWabhlzbROkwt.
185,.DhfedrhlfhndzREtfelslytlIkamhAvRijiGjestOvrsikshndTRIkWoRtrzprsent.piRIhd.
186,.bizmaR.srvzezhtREdAndSipiGpYnt.foRhneRIh@hvlaRjmekhnyzdfaRmz.
187,.DhbAGksWhvizpaRthvDeRefrttitesthnikspAndDhlimhtshzsik?uRhtIshnbAGkiGlhes.
188,.bigboRdval?UmtOthldWhnHhndrdfoRtIfoRpYntsevhnmil?hnSeRzkhmpeRdWiTtUHhnrdTrdIfoRpYnttUmil?hnfRydE~.
189,.HizgRithstfiRrzDAtHizigzAnthWhlfoRshDrhntilekShhlhztikIpDeRHAdzdwn.piRIhd.
190,.mistrchmp.kudhnbIRIcfrpament..
191,.HAviGDhbwaRpAtr@anmyAsttekthlektRaniklIhbwtWhnTwzhntHymzmEbIfIllykhtUTpEskaRthnlIviGhsUprmrkit.
192,.DAtRIlhzEShnizWhtpRampthdDhSaRbhjitkhtshsAthnrlIrDis+?iRpiRIhd.
193,.ymidHyfhnmhnsHIizmEdfoRtIkantAkskamhHUHAvgivhn~hmnEmzhvOvrWhnHhndrdhDrpIphlthkolpiRIhd.
194,.DhRIjhnhltoksansik?uRhtIiSUzWudinklUdshbjeksDhtWrntkhvrdinDhpIstpAksyndbyDhfyvsentRhlhmeRhkhnnEShnzinoghstingWhtmhl!.
195,.DhdisenDhnhvhpRamhnhntHhngeRIhnRIbenikhlfAmlI!mistrsOfrmEdisfoRchndrRiGDhnyntInsevhnIzbydiskhvinYlinDhsynytDenHizRElIakhpaRdRr.
196,.DhWhnHhnrdSeRindeksgEndtWenIsevhnpYntfoRpYntstisethlAtWhnTwzhnEtHhndrdsikstIsikspYntt@.
197,.foRolDOmistrHaknIzAlhntidURijhdAlhtI?rjengRhlIkhnalijkamhizRhgaRtidinshmkWoRtrzezmoRhvigiftrdilhstREjizinhmEjraRdistpiRIhd.
198,.WiTwRlIimplYIzkamh.EtInprsent.piRIhd.
199,.!HIzplAniGhnspendiGsevhnmil?hndolrzanAdvrpyziGhv!mOshnDis?iRkamhbhpeRdWidhbhlkWOt.hkhphlhvmil?hndolrzdhbhlkWOt.nDhpAst.piRIhd!.
200,.lAstWIsevRhlpOlzSildDhtoRIzOvrtEkiGDilibRrlz.
201,.DEWranDhstRItskamhindhstEdIhmzkamh.AndinDIhlimpik.Rezhnenchlkamplekshz.piRIhd!.
202,.DhkhmphnIlAstc?uRHAdhloshvEtInpYntfyyvmil?hndalrzanRevhnUhvTRIHhndrdEtIfoRpYntsTRImil?hndalrzi.
203,.hfU?rzlEtrkamhinnyntInsikstIEtkamhRUfrdhndhbhnchm?UziShnzImetTRUhnAdinmilhtImEkrfoRmdhbAndpiRIhd.
204,.WimDhbAstfAnlIhkWyrdhlaRjstEkin?Un?hnkaRbydkoRprEShnAftrDhpestisydplAntAkshdentinbOpalIiDIemistrlAmdfalOdsUd.
205,.bhtHizEsEHIWhzkhmvinstDAtHIWhzdUiGDh@RytTiG.piRIhd@.
206,.khnRejhlEShnsthmistrlEinfrspesiGDhtRUphlinzhvmOshvhshsrghnbIhnhn@.
207,.itsedtUzdEDAtitsRizrvizdhbhlkWOthpROpRIhtfrDIAsetmiksinDIOvrolpoRtfOlIOpiRIhd.
208,.!DeRWlbIhvwtTrdIsiksTwzhndhvfemDis?iR+piRIhd.dhbhlkWOt.
